1966	-9349
1968	-9109
1970	-8832
1972	-8521
1974	-8177
1976	-7800
1978	-7393
1980	-6956
1982	-6493
1984	-6003
1986	-5491
1988	-4956
1990	-4402
1992	-3831
1994	-3245
1996	-2646
1998	-2037
2000	-1419
2002	-796
2004	-170
2006	455
2008	1080
2010	1701
2012	2315
2014	2920
2016	3513
2018	4093
2020	4656
2022	5202
2024	5727
2026	6229
2028	6707
2030	7158
2032	7582
2034	7975
2036	8337
2038	8667
2040	8962
2042	9223
2044	9447
2046	9633
2048	9782
2050	9893
2052	9965
2054	9997
2056	9991
2058	9945
2060	9860
2062	9736
2064	9574
2066	9374
2068	9138
2070	8865
2072	8558
2074	8218
2076	7844
2078	7440
2080	7007
2082	6547
2084	6060
2086	5550
2088	5018
2090	4466
2092	3897
2094	3312
2096	2715
2098	2106
2100	1490
2102	867
2104	242
2106	-384
2108	-1009
2110	-1631
2112	-2246
2114	-2852
2116	-3446
2118	-4028
2120	-4593
2122	-5141
2124	-5668
2126	-6173
2128	-6654
2130	-7108
2132	-7535
2134	-7932
2136	-8298
2138	-8631
2140	-8931
2142	-9195
2144	-9423
2146	-9614
2148	-9767
2150	-9882
2152	-9959
2154	-9996
2156	-9993
2158	-9952
2160	-9871
2162	-9752
2164	-9594
2166	-9399
2168	-9167
2170	-8898
2172	-8595
2174	-8258
2176	-7888
2178	-7488
2180	-7058
2182	-6600
2184	-6117
2186	-5609
2188	-5079
2190	-4530
2192	-3962
2194	-3380
2196	-2783
2198	-2176
2200	-1560
2202	-938
2204	-313
2206	313
2208	938
2210	1560
2212	2176
2214	2783
2216	3379
2218	3962
2220	4530
2222	5079
2224	5609
2226	6117
2228	6600
2230	7058
2232	7488
2234	7888
2236	8258
2238	8595
2240	8898
2242	9167
2244	9399
2246	9594
2248	9752
2250	9871
2252	9952
2254	9993
2256	9996
2258	9959
2260	9882
2262	9767
2264	9614
2266	9423
2268	9195
2270	8930
2272	8631
2274	8298
2276	7932
2278	7535
2280	7108
2282	6654
2284	6173
2286	5668
2288	5141
2290	4593
2292	4028
2294	3446
2296	2852
2298	2246
2300	1631
2302	1009
2304	384
2306	-242
2308	-868
2310	-1490
2312	-2106
2314	-2715
2316	-3312
2318	-3897
2320	-4466
2322	-5018
2324	-5550
2326	-6060
2328	-6547
2330	-7007
2332	-7440
2334	-7844
2336	-8217
2338	-8558
2340	-8865
2342	-9138
2344	-9374
2346	-9574
2348	-9736
2350	-9860
2352	-9945
2354	-9991
2356	-9997
2358	-9965
2360	-9893
2362	-9782
2364	-9633
2366	-9447
2368	-9223
2370	-8962
2372	-8667
2374	-8337
2376	-7975
2378	-7582
2380	-7158
2382	-6707
2384	-6229
2386	-5726
2388	-5202
2390	-4656
2392	-4093
2394	-3513
2396	-2920
2398	-2315
2400	-1701
2402	-1080
2404	-455
2406	170
2408	797
2410	1419
2412	2037
2414	2646
2416	3245
2418	3831
2420	4402
2422	4956
2424	5491
2426	6003
2428	6493
2430	6956
2432	7393
2434	7800
2436	8177
2438	8521
2440	8832
2442	9109
2444	9349
2446	9553
2448	9719
2450	9848
2452	9937
2454	9987
2456	9999
2458	9970
2460	9903
2462	9797
2464	9652
2466	9470
2468	9250
2470	8994
2472	8702
2474	8376
2476	8018
2478	7628
2480	7208
2482	6759
2484	6284
2486	5785
2488	5262
2490	4719
2492	4158
2494	3580
2496	2988
2498	2384
2500	1771
2502	1151
2504	526
2506	-99
2508	-725
2510	-1349
2512	-1967
2514	-2577
2516	-3178
2518	-3765
2520	-4338
2522	-4894
2524	-5431
2526	-5946
2528	-6438
2530	-6905
2532	-7345
2534	-7755
2536	-8135
2538	-8484
2540	-8799
2542	-9079
2544	-9324
2546	-9532
2548	-9702
2550	-9835
2552	-9929
2554	-9984
2556	-9999
2558	-9976
2560	-9913
2562	-9811
2564	-9671
2566	-9492
2568	-9277
2570	-9025
2572	-8737
2574	-8415
2576	-8060
2578	-7674
2580	-7257
2582	-6812
2584	-6340
2586	-5843
2588	-5323
2590	-4782
2592	-4222
2594	-3646
2596	-3056
2598	-2453
2600	-1841
2602	-1222
2604	-598
2606	28
2608	654
2610	1278
2612	1897
2614	2508
2616	3110
2618	3699
2620	4274
2622	4832
2624	5371
2626	5889
2628	6384
2630	6853
2632	7296
2634	7710
2636	8094
2638	8446
2640	8765
2642	9049
2644	9298
2646	9510
2648	9685
2650	9822
2652	9920
2654	9979
2656	9999
2658	9980
2660	9922
2662	9825
2664	9689
2666	9514
2668	9303
2670	9055
2672	8771
2674	8453
2676	8102
2678	7719
2680	7306
2682	6864
2684	6395
2686	5900
2688	5383
2690	4844
2692	4287
2694	3713
2696	3124
2698	2522
2700	1911
2702	1292
2704	669
2706	42
2708	-583
2710	-1208
2712	-1827
2714	-2439
2716	-3042
2718	-3633
2720	-4210
2722	-4770
2724	-5311
2726	-5831
2728	-6329
2730	-6801
2732	-7247
2734	-7665
2736	-8052
2738	-8407
2740	-8730
2742	-9018
2744	-9271
2746	-9488
2748	-9667
2750	-9808
2752	-9911
2754	-9975
2756	-9999
2758	-9984
2760	-9930
2762	-9838
2764	-9706
2766	-9536
2768	-9329
2770	-9085
2772	-8805
2774	-8491
2776	-8144
2778	-7764
2780	-7354
2782	-6915
2784	-6449
2786	-5958
2788	-5443
2790	-4907
2792	-4351
2794	-3779
2796	-3191
2798	-2591
2800	-1981
2802	-1363
2804	-740
2806	-114
2808	512
2810	1137
2812	1757
2814	2370
2816	2974
2818	3567
2820	4145
2822	4707
2824	5250
2826	5773
2828	6273
2830	6749
2832	7198
2834	7619
2836	8009
2838	8369
2840	8695
2842	8987
2844	9244
2846	9465
2848	9649
2850	9794
2852	9901
2854	9969
2856	9998
2858	9988
2860	9939
2862	9850
2864	9723
2866	9557
2868	9354
2870	9115
2872	8839
2874	8529
2876	8185
2878	7809
2880	7402
2882	6967
2884	6503
2886	6015
2888	5503
2890	4969
2892	4415
2894	3844
2896	3259
2898	2660
2900	2051
2902	1434
2904	811
2906	185
2908	-441
2910	-1066
2912	-1687
2914	-2301
2916	-2906
2918	-3500
2920	-4080
2922	-4644
2924	-5190
2926	-5715
2928	-6218
2930	-6696
2932	-7148
2934	-7572
2936	-7967
2938	-8330
2940	-8660
2942	-8956
2944	-9217
2946	-9442
2948	-9630
2950	-9779
2952	-9891
2954	-9964
2956	-9997
2958	-9991
2960	-9946
2962	-9862
2964	-9739
2966	-9578
2968	-9379
2970	-9144
2972	-8872
2974	-8566
2976	-8226
2978	-7853
2980	-7450
2982	-7017
2984	-6557
2986	-6072
2988	-5562
2990	-5030
2992	-4479
2994	-3910
2996	-3326
2998	-2728
3000	-2120
3002	-1504
3004	-882
3006	-256
3008	370
3010	995
3012	1617
3014	2232
3016	2838
3018	3433
3020	4015
3022	4581
3024	5128
3026	5656
3028	6162
3030	6643
3032	7098
3034	7526
3036	7923
3038	8290
3040	8624
3042	8924
3044	9189
3046	9418
3048	9610
3050	9764
3052	9880
3054	9957
3056	9995
3058	9994
3060	9953
3062	9874
3064	9755
3066	9598
3068	9404
3070	9172
3072	8905
3074	8602
3076	8266
3078	7897
3080	7497
3082	7068
3084	6611
3086	6128
3088	5621
3090	5092
3092	4543
3094	3976
3096	3393
3098	2797
3100	2190
3102	1574
3104	953
3106	327
3108	-299
3110	-924
3112	-1546
3114	-2162
3116	-2770
3118	-3366
3120	-3949
3122	-4517
3124	-5067
3126	-5597
3128	-6105
3130	-6590
3132	-7048
3134	-7478
3136	-7880
3138	-8250
3140	-8588
3142	-8892
3144	-9161
3146	-9394
3148	-9590
3150	-9749
3152	-9869
3154	-9951
3156	-9993
3158	-9996
3160	-9960
3162	-9885
3164	-9770
3166	-9618
3168	-9428
3170	-9200
3172	-8937
3174	-8638
3176	-8306
3178	-7941
3180	-7544
3182	-7118
3184	-6664
3186	-6184
3188	-5680
3190	-5153
3192	-4606
3194	-4041
3196	-3460
3198	-2865
3200	-2259
3202	-1645
3204	-1024
3206	-398
3208	227
3210	853
3212	1476
3214	2093
3216	2701
3218	3299
3220	3884
3222	4454
3224	5006
3226	5538
3228	6049
3230	6536
3232	6997
3234	7431
3236	7836
3238	8209
3240	8551
3242	8859
3244	9132
3246	9369
3248	9570
3250	9733
3252	9857
3254	9943
3256	9990
3258	9998
3260	9966
3262	9895
3264	9785
3266	9637
3268	9451
3270	9228
3272	8969
3274	8674
3276	8345
3278	7984
3280	7591
3282	7168
3284	6717
3286	6240
3288	5738
3290	5214
3292	4669
3294	4106
3296	3527
3298	2933
3300	2329
3302	1715
3304	1094
3306	470
3308	-156
3310	-782
3312	-1405
3314	-2023
3316	-2632
3318	-3232
3320	-3818
3322	-4390
3324	-4944
3326	-5479
3328	-5992
3330	-6482
3332	-6946
3334	-7383
3336	-7791
3338	-8168
3340	-8514
3342	-8826
3344	-9103
3346	-9344
3348	-9549
3350	-9716
3352	-9845
3354	-9935
3356	-9987
3358	-9999
3360	-9972
3362	-9905
3364	-9800
3366	-9656
3368	-9474
3370	-9255
3372	-9000
3374	-8709
3376	-8384
3378	-8026
3380	-7637
3382	-7218
3384	-6770
3386	-6295
3388	-5796
3390	-5275
3392	-4732
3394	-4171
3396	-3593
3398	-3001
3400	-2398
3402	-1785
3404	-1165
3406	-541
3408	85
3410	711
3412	1335
3414	1953
3416	2564
3418	3164
3420	3752
3422	4326
3424	4882
3426	5419
3428	5935
3430	6427
3432	6895
3434	7335
3436	7746
3438	8127
3440	8476
3442	8792
3444	9073
3446	9319
3448	9528
3450	9699
3452	9832
3454	9927
3456	9983
3458	9999
3460	9977
3462	9915
3464	9814
3466	9674
3468	9497
3470	9282
3472	9031
3474	8744
3476	8423
3478	8069
3480	7683
3482	7267
3484	6822
3486	6351
3488	5854
3490	5335
3492	4795
3494	4235
3496	3660
3498	3069
3500	2467
3502	1855
3504	1236
3506	612
3508	-14
3510	-640
3512	-1264
3514	-1883
3516	-2495
3518	-3096
3520	-3686
3522	-4261
3524	-4820
3526	-5359
3528	-5877
3530	-6373
3532	-6843
3534	-7286
3536	-7701
3538	-8085
3540	-8438
3542	-8758
3544	-9043
3546	-9293
3548	-9506
3550	-9681
3552	-9819
3554	-9918
3556	-9978
3558	-9999
3560	-9981
3562	-9924
3564	-9827
3566	-9692
3568	-9519
3570	-9308
3572	-9061
3574	-8778
3576	-8461
3578	-8111
3580	-7728
3582	-7315
3584	-6874
3586	-6406
3588	-5912
3590	-5395
3592	-4857
3594	-4300
3596	-3726
3598	-3137
3600	-2536
3602	-1925
3604	-1307
3606	-683
3608	-57
3610	569
3612	1193
3614	1813
3616	2426
3618	3029
3620	3620
3622	4197
3624	4757
3626	5299
3628	5820
3630	6318
3632	6791
3634	7237
3636	7655
3638	8043
3640	8400
3642	8723
3644	9012
3646	9266
3648	9483
3650	9663
3652	9805
3654	9909
3656	9974
3658	9999
3660	9985
3662	9932
3664	9840
3666	9709
3668	9540
3670	9334
3672	9091
3674	8812
3676	8499
3678	8152
3680	7773
3682	7364
3684	6926
3686	6460
3688	5969
3690	5455
3692	4919
3694	4364
3696	3792
3698	3205
3700	2605
3702	1995
3704	1377
3706	754
3708	128
3710	-498
3712	-1123
3714	-1743
3716	-2357
3718	-2961
3720	-3553
3722	-4132
3724	-4694
3726	-5238
3728	-5761
3730	-6262
3732	-6738
3734	-7188
3736	-7609
3738	-8001
3740	-8361
3742	-8688
3744	-8981
3746	-9239
3748	-9460
3750	-9645
3752	-9791
3754	-9899
3756	-9968
3758	-9998
3760	-9989
3762	-9940
3764	-9852
3766	-9726
3768	-9562
3770	-9359
3772	-9120
3774	-8846
3776	-8536
3778	-8193
3780	-7818
3782	-7412
3784	-6977
3786	-6514
3788	-6026
3790	-5514
3792	-4981
3794	-4428
3796	-3858
3798	-3272
3800	-2674
3802	-2065
3804	-1448
3806	-825
3808	-199
3810	427
3812	1052
3814	1673
3816	2287
3818	2893
3820	3487
3822	4067
3824	4631
3826	5177
3828	5703
3830	6207
3832	6686
3834	7138
3836	7563
3838	7958
3840	8322
3842	8653
3844	8950
3846	9212
3848	9437
3850	9626
3852	9777
3854	9889
3856	9962
3858	9997
3860	9992
3862	9948
3864	9864
3866	9742
3868	9582
3870	9384
3872	9149
3874	8879
3876	8573
3878	8234
3880	7862
3882	7459
3884	7028
3886	6568
3888	6083
3890	5574
3892	5043
3894	4492
3896	3923
3898	3339
3900	2742
3902	2134
3904	1518
3906	896
3908	270
3910	-356
3912	-981
3914	-1603
3916	-2218
3918	-2824
3920	-3420
3922	-4002
3924	-4568
3926	-5116
3928	-5645
3930	-6151
3932	-6632
3934	-7088
3936	-7516
3938	-7915
3940	-8282
3942	-8617
3944	-8918
3946	-9184
3948	-9413
3950	-9606
3952	-9761
3954	-9878
3956	-9956
3958	-9995
3960	-9994
3962	-9955
3964	-9876
3966	-9758
3968	-9602
3970	-9409
3972	-9178
3974	-8911
3976	-8609
3978	-8274
3980	-7906
3982	-7507
3984	-7078
3986	-6622
3988	-6139
3990	-5633
3992	-5104
3994	-4555
3996	-3989
3998	-3406
4000	-2811
4002	-2204
4004	-1588
4006	-967
4008	-341
4010	284
4012	910
4014	1532
4016	2148
4018	2756
4020	3353
4022	3936
4024	4504
4026	5055
4028	5586
4030	6094
4032	6579
4034	7038
4036	7469
4038	7871
4040	8242
4042	8580
4044	8885
4046	9155
4048	9389
4050	9586
4052	9746
4054	9867
4056	9949
4058	9992
4060	9996
4062	9961
4064	9887
4066	9774
4068	9622
4070	9432
4072	9206
4074	8943
4076	8645
4078	8314
4080	7949
4082	7554
4084	7128
4086	6675
4088	6195
4090	5691
4092	5165
4094	4619
4096	4054
4098	3473
4100	2879
4102	2273
4104	1659
4106	1038
4108	413
4110	-213
4112	-839
4114	-1462
4116	-2079
4118	-2687
4120	-3285
4122	-3871
4124	-4441
4126	-4993
4128	-5526
4130	-6038
4132	-6525
4134	-6987
4136	-7421
4138	-7827
4140	-8201
4142	-8544
4144	-8852
4146	-9126
4148	-9364
4150	-9566
4152	-9729
4154	-9855
4156	-9942
4158	-9989
4160	-9998
4162	-9967
4164	-9897
4166	-9788
4168	-9641
4170	-9456
4172	-9234
4174	-8975
4176	-8681
4178	-8353
4180	-7992
4182	-7600
4184	-7178
4186	-6728
4188	-6251
4190	-5750
4192	-5226
4194	-4682
4196	-4119
4198	-3540
4200	-2947
4202	-2343
4204	-1729
4206	-1108
4208	-484
4210	142
4212	768
4214	1391
4216	2009
4218	2619
4220	3218
4222	3805
4224	4377
4226	4931
4228	5467
4230	5981
4232	6471
4234	6936
4236	7373
4238	7782
4240	8160
4242	8506
4244	8819
4246	9097
4248	9339
4250	9545
4252	9713
4254	9843
4256	9934
4258	9986
4260	9999
4262	9973
4264	9907
4266	9803
4268	9660
4270	9479
4272	9261
4274	9006
4276	8716
4278	8392
4280	8035
4282	7646
4284	7227
4286	6780
4288	6306
4290	5808
4292	5287
4294	4744
4296	4184
4298	3606
4300	3015
4302	2412
4304	1799
4306	1179
4308	555
4310	-71
4312	-697
4314	-1321
4316	-1939
4318	-2550
4320	-3151
4322	-3739
4324	-4313
4326	-4869
4328	-5407
4330	-5923
4332	-6416
4334	-6884
4336	-7325
4338	-7737
4340	-8119
4342	-8469
4344	-8785
4346	-9067
4348	-9313
4350	-9523
4352	-9696
4354	-9830
4356	-9925
4358	-9982
4360	-9999
4362	-9978
4364	-9916
4366	-9816
4368	-9678
4370	-9501
4372	-9287
4374	-9037
4376	-8751
4378	-8431
4380	-8077
4382	-7692
4384	-7277
4386	-6833
4388	-6362
4390	-5866
4392	-5347
4394	-4807
4396	-4248
4398	-3673
4400	-3083
4402	-2481
4404	-1869
4406	-1250
4408	-626
4410	0
4412	626
4414	1250
4416	1869
4418	2481
4420	3083
4422	3673
4424	4248
4426	4807
4428	5347
4430	5866
4432	6362
4434	6832
4436	7276
4438	7692
4440	8077
4442	8431
4444	8751
4446	9037
4448	9287
4450	9501
4452	9678
4454	9816
4456	9916
4458	9978
4460	9999
4462	9982
4464	9925
4466	9830
4468	9696
4470	9523
4472	9313
4474	9067
4476	8785
4478	8469
4480	8119
4482	7737
4484	7325
4486	6884
4488	6416
4490	5923
4492	5407
4494	4869
4496	4313
4498	3739
4500	3151
4502	2550
4504	1939
4506	1321
4508	697
4510	71
4512	-555
