573	131
574	131
575	132
576	132
577	133
578	133
579	134
580	134
581	133
582	133
583	134
584	134
585	135
586	134
587	134
588	134
589	133
590	134
591	133
592	134
593	133
594	134
595	134
596	134
597	133
598	133
599	133
600	132
601	132
602	132
603	131
604	132
605	132
606	132
607	132
608	134
609	132
610	133
611	133
612	132
613	133
614	133
615	133
616	133
617	133
618	132
619	133
620	132
621	133
622	133
623	133
624	133
625	134
626	134
627	134
628	134
629	133
630	134
631	133
632	133
633	133
634	133
635	133
636	133
637	133
638	134
639	133
640	133
641	133
642	132
643	133
644	133
645	133
646	132
647	132
648	133
649	133
650	133
651	132
652	133
653	133
654	132
655	132
656	132
657	131
658	132
659	132
660	132
661	132
662	133
663	132
664	132
665	132
666	132
667	132
668	132
669	132
670	131
671	131
672	131
673	131
674	130
675	131
676	130
677	130
678	131
679	130
680	129
681	130
682	130
683	130
684	130
685	130
686	129
687	129
688	129
689	129
690	128
691	128
692	128
693	129
694	129
695	128
696	129
697	129
698	130
699	130
700	129
701	129
702	129
703	128
704	128
705	128
706	128
707	128
708	127
709	128
710	127
711	126
712	127
713	127
714	126
715	126
716	126
717	126
718	126
719	126
720	126
721	126
722	127
723	127
724	127
725	127
726	128
727	127
728	127
729	128
730	127
731	127
732	127
733	127
734	127
735	127
736	126
737	127
738	126
739	126
740	125
741	125
742	126
743	125
744	125
745	127
746	125
747	125
748	125
749	125
750	125
751	125
752	126
753	126
754	125
755	125
756	124
757	125
758	125
759	125
760	125
761	125
762	126
763	125
764	126
765	125
766	125
767	126
768	126
769	127
770	126
771	126
772	126
773	127
774	126
775	126
776	127
777	127
778	127
779	127
780	127
781	127
782	127
783	128
784	128
785	128
786	128
787	128
788	127
789	127
790	128
791	127
792	127
793	128
794	128
795	127
796	127
797	127
798	127
799	126
800	127
801	126
802	127
803	127
804	127
805	127
806	127
807	127
808	127
809	128
810	128
811	128
812	128
813	127
814	127
815	128
816	128
817	127
818	127
819	127
820	127
821	126
822	126
823	127
824	127
825	126
826	126
827	126
828	126
829	127
830	126
831	127
832	127
833	126
834	126
835	127
836	127
837	127
838	127
839	127
840	127
841	127
842	127
843	126
844	127
845	126
846	126
847	126
848	125
849	126
850	126
851	126
852	126
853	127
854	127
855	127
856	126
857	127
858	127
859	127
860	127
861	128
862	126
863	127
864	127
865	127
866	127
867	128
868	128
869	128
870	128
871	128
872	128
873	126
874	127
875	127
876	127
877	127
878	127
879	127
880	127
881	127
882	126
883	127
884	127
885	127
886	127
887	127
888	126
889	126
890	127
891	127
892	127
893	129
894	128
895	128
896	127
897	128
898	128
899	128
900	128
901	128
902	127
903	127
904	126
905	127
906	127
907	127
908	127
909	127
910	127
911	126
912	126
913	126
914	126
915	126
916	125
917	125
918	125
919	123
920	124
921	123
922	123
923	123
924	124
925	124
926	123
927	123
928	123
929	123
930	122
931	123
932	122
933	122
934	122
935	123
936	123
937	123
938	123
939	122
940	123
941	123
942	123
943	123
944	123
945	123
946	122
947	122
948	123
949	123
950	122
951	123
952	122
953	122
954	122
955	123
956	123
957	123
958	124
959	124
960	124
961	125
962	125
963	124
964	124
965	125
966	125
967	125
968	125
969	125
970	125
971	125
972	125
973	124
974	124
975	124
976	124
977	124
978	124
979	124
980	125
981	125
982	125
983	125
984	125
985	125
986	125
987	125
988	125
989	125
990	125
991	125
992	126
993	126
994	126
995	127
996	127
997	126
998	127
999	128
1000	127
1001	127
1002	128
1003	127
1004	127
1005	128
1006	128
1007	128
1008	128
1009	128
1010	129
1011	128
1012	128
1013	128
1014	129
1015	129
1016	129
1017	129
1018	129
1019	129
1020	128
1021	129
1022	128
1023	128
1024	128
1025	127
1026	128
1027	128
1028	128
1029	128
1030	129
1031	128
1032	129
1033	129
1034	129
1035	128
1036	129
1037	130
1038	130
1039	130
1040	130
1041	130
1042	130
1043	130
1044	130
1045	131
1046	131
1047	130
1048	131
1049	130
1050	130
1051	130
1052	131
1053	131
1054	130
1055	131
1056	130
1057	130
1058	131
1059	130
1060	130
1061	131
1062	131
1063	131
1064	131
1065	130
1066	131
1067	131
1068	131
1069	132
1070	132
1071	133
1072	133
1073	133
1074	133
1075	134
1076	133
1077	134
1078	134
1079	134
1080	134
1081	134
1082	133
1083	133
1084	134
1085	134
1086	134
1087	134
1088	134
1089	133
1090	134
1091	133
1092	133
1093	134
1094	133
1095	133
1096	133
1097	132
1098	132
1099	133
1100	132
1101	132
1102	132
1103	133
1104	132
1105	132
1106	132
1107	132
1108	132
1109	132
1110	132
1111	132
1112	132
1113	133
1114	132
1115	131
1116	132
1117	132
1118	131
1119	131
1120	132
1121	131
1122	132
1123	132
1124	130
1125	131
1126	131
1127	130
1128	130
1129	130
1130	130
1131	131
1132	130
1133	131
1134	130
1135	130
1136	130
1137	131
1138	130
1139	130
1140	130
1141	130
1142	130
1143	130
1144	130
1145	130
1146	130
1147	129
1148	130
1149	130
1150	129
1151	130
1152	130
1153	129
1154	129
1155	130
1156	130
1157	130
1158	131
1159	130
1160	130
1161	130
1162	131
1163	131
1164	130
1165	131
1166	130
1167	130
1168	130
1169	130
1170	130
1171	129
1172	130
1173	130
1174	129
1175	129
1176	130
1177	130
1178	129
1179	130
1180	129
1181	130
1182	130
1183	130
1184	131
1185	131
1186	131
1187	131
1188	131
1189	131
1190	131
1191	131
1192	131
1193	131
1194	131
1195	130
1196	130
1197	130
1198	130
1199	130
1200	130
1201	130
1202	130
1203	129
1204	129
1205	129
1206	130
1207	131
1208	131
1209	131
1210	131
1211	132
1212	131
1213	132
1214	131
1215	132
1216	133
1217	133
1218	133
1219	132
1220	133
1221	133
1222	133
1223	133
1224	133
1225	133
1226	132
1227	133
1228	134
1229	134
1230	135
1231	135
1232	135
1233	135
1234	135
1235	135
1236	135
1237	136
1238	135
1239	135
1240	135
1241	134
1242	135
1243	135
1244	136
1245	135
1246	135
1247	135
1248	134
1249	135
1250	135
1251	134
1252	135
1253	134
1254	135
1255	134
1256	134
1257	135
1258	135
1259	134
1260	136
1261	135
1262	135
1263	135
1264	135
1265	135
1266	134
1267	134
1268	134
1269	134
1270	134
1271	134
1272	134
1273	135
1274	134
1275	134
1276	133
1277	133
1278	132
1279	134
1280	134
1281	133
1282	133
1283	132
1284	133
1285	132
1286	133
1287	133
1288	133
1289	133
1290	132
1291	133
1292	132
1293	131
1294	131
1295	130
1296	130
1297	130
1298	129
1299	129
1300	129
1301	129
1302	129
1303	129
1304	128
1305	128
1306	128
1307	128
1308	128
1309	128
1310	128
1311	128
1312	128
1313	128
1314	128
1315	128
1316	128
1317	127
1318	128
1319	127
1320	127
1321	127
1322	126
1323	127
1324	126
1325	127
1326	126
1327	126
1328	126
1329	125
1330	125
1331	125
1332	125
1333	124
1334	125
1335	124
1336	124
1337	124
1338	124
1339	123
1340	123
1341	124
1342	124
1343	123
1344	124
1345	124
1346	123
1347	124
1348	124
1349	124
1350	124
1351	124
1352	124
1353	123
1354	124
1355	123
1356	124
1357	124
1358	124
1359	124
1360	124
1361	124
1362	124
1363	124
1364	124
1365	123
1366	122
1367	123
1368	123
1369	122
1370	123
1371	123
1372	122
1373	122
1374	122
1375	122
1376	123
1377	122
1378	122
1379	123
1380	123
1381	122
1382	122
1383	122
1384	122
1385	122
1386	122
1387	122
1388	122
1389	121
1390	121
1391	121
1392	121
1393	121
1394	121
1395	122
1396	122
1397	122
1398	123
1399	122
1400	121
1401	122
1402	122
1403	122
1404	122
1405	122
1406	122
1407	122
1408	122
1409	122
1410	122
1411	122
1412	122
1413	122
1414	123
1415	123
1416	122
1417	123
1418	122
1419	122
1420	122
1421	122
1422	122
1423	122
1424	122
1425	121
1426	121
1427	121
1428	121
1429	121
1430	121
1431	121
1432	121
1433	121
1434	121
1435	121
1436	120
1437	121
1438	119
1439	121
1440	121
1441	120
1442	120
1443	120
1444	120
1445	120
1446	120
1447	120
1448	121
1449	121
1450	120
1451	120
1452	121
1453	120
1454	120
1455	120
1456	120
1457	120
1458	120
1459	120
1460	119
1461	119
1462	119
1463	119
1464	119
1465	118
1466	118
1467	119
1468	119
1469	118
1470	119
1471	119
1472	119
1473	118
1474	119
1475	119
1476	119
1477	119
1478	119
1479	119
1480	119
1481	119
1482	119
1483	119
1484	119
1485	119
1486	119
1487	119
1488	119
1489	119
1490	120
1491	120
1492	120
1493	119
1494	120
1495	119
1496	118
1497	119
1498	119
1499	119
1500	119
1501	119
1502	118
1503	118
1504	118
1505	119
1506	118
1507	118
1508	118
1509	118
1510	118
1511	118
1512	118
1513	119
1514	119
1515	119
1516	119
1517	118
1518	118
1519	118
1520	118
1521	118
1522	118
1523	118
1524	118
1525	118
1526	119
1527	118
1528	118
1529	118
1530	118
1531	118
1532	118
1533	118
1534	119
1535	119
1536	119
1537	120
1538	121
1539	120
1540	121
1541	120
1542	120
1543	120
1544	121
1545	121
1546	121
1547	122
1548	121
1549	121
1550	121
1551	122
1552	122
1553	122
1554	121
1555	122
1556	122
1557	122
1558	122
1559	122
1560	122
1561	123
1562	122
1563	122
1564	122
1565	122
1566	121
1567	122
1568	123
1569	122
1570	123
1571	123
1572	123
1573	123
1574	124
1575	124
1576	125
1577	125
1578	125
1579	125
1580	125
1581	125
1582	125
1583	125
1584	125
1585	125
1586	125
1587	125
1588	124
1589	124
1590	125
1591	125
1592	124
1593	125
1594	125
1595	125
1596	125
1597	125
1598	125
1599	124
1600	124
1601	124
1602	124
1603	125
1604	125
1605	125
1606	125
1607	124
1608	125
1609	125
1610	125
1611	125
1612	125
1613	125
1614	125
1615	126
1616	125
1617	125
1618	125
1619	126
1620	126
1621	126
1622	126
1623	126
1624	126
1625	126
1626	125
1627	126
1628	125
1629	126
1630	125
1631	125
1632	125
1633	125
1634	125
1635	125
1636	126
1637	124
1638	126
1639	125
1640	125
1641	125
1642	125
1643	125
1644	125
1645	125
1646	124
1647	125
1648	125
1649	124
1650	125
1651	125
1652	124
1653	125
1654	125
1655	125
1656	126
1657	125
1658	126
1659	126
1660	126
1661	126
1662	126
1663	126
1664	126
1665	126
1666	126
1667	125
1668	126
1669	126
1670	125
1671	126
1672	126
1673	125
1674	126
1675	126
1676	125
1677	126
1678	126
1679	125
1680	125
1681	125
1682	125
1683	126
1684	126
1685	125
1686	125
1687	126
1688	125
1689	125
1690	126
1691	126
1692	126
1693	127
1694	127
1695	126
1696	127
1697	126
1698	127
1699	127
1700	127
1701	126
1702	126
1703	126
1704	126
1705	127
1706	127
1707	126
1708	126
1709	126
1710	126
1711	126
1712	126
1713	126
1714	126
1715	126
1716	127
1717	127
1718	126
1719	127
1720	127
1721	127
1722	127
1723	127
1724	127
1725	127
1726	127
1727	128
1728	127
1729	128
1730	128
1731	128
1732	127
1733	128
1734	128
1735	128
1736	128
1737	129
1738	129
1739	128
1740	129
1741	129
1742	129
1743	129
1744	130
1745	130
1746	130
1747	130
1748	130
1749	130
1750	130
1751	131
1752	131
1753	131
1754	131
1755	132
1756	130
1757	131
1758	130
1759	130
1760	130
1761	130
1762	131
1763	130
1764	131
1765	130
1766	130
1767	130
1768	130
1769	130
1770	130
1771	132
1772	131
1773	131
1774	132
1775	131
1776	132
1777	132
1778	132
1779	132
1780	132
1781	132
1782	132
1783	132
1784	132
1785	132
1786	132
1787	132
1788	132
1789	132
1790	132
1791	132
1792	132
1793	132
1794	131
1795	131
1796	131
1797	131
1798	131
1799	131
1800	131
1801	131
1802	130
1803	130
1804	131
1805	130
1806	131
1807	131
1808	130
1809	131
1810	131
1811	131
1812	131
1813	132
1814	132
1815	132
1816	131
1817	131
1818	131
1819	132
1820	132
1821	132
1822	132
1823	132
1824	131
1825	132
1826	132
1827	131
1828	131
1829	130
1830	131
1831	130
1832	130
1833	129
1834	129
1835	129
1836	128
1837	129
1838	129
1839	129
1840	129
1841	128
1842	128
1843	129
1844	130
1845	129
1846	130
1847	130
1848	130
1849	130
1850	129
1851	130
1852	130
1853	130
1854	130
1855	130
1856	130
1857	130
1858	129
1859	130
1860	129
1861	129
1862	129
1863	129
1864	129
1865	129
1866	128
1867	128
1868	128
1869	128
1870	129
1871	129
1872	128
1873	128
1874	128
1875	128
1876	128
1877	129
1878	129
1879	129
1880	130
1881	130
1882	130
1883	130
1884	131
1885	130
1886	130
1887	131
1888	130
1889	130
1890	130
1891	130
1892	130
1893	129
1894	130
1895	129
1896	129
1897	129
1898	129
1899	129
1900	129
1901	129
1902	129
1903	128
1904	128
1905	128
1906	128
1907	128
1908	128
1909	128
1910	127
1911	127
1912	127
1913	127
1914	127
1915	128
1916	127
1917	128
1918	128
1919	128
1920	128
1921	127
1922	128
1923	127
1924	127
1925	127
1926	127
1927	127
1928	127
1929	127
1930	127
1931	127
1932	126
1933	127
1934	126
1935	126
1936	127
1937	127
1938	127
1939	127
1940	128
1941	128
1942	128
1943	128
1944	128
1945	128
1946	129
1947	129
1948	127
1949	128
1950	128
1951	127
1952	127
1953	127
1954	127
1955	127
1956	127
1957	126
1958	127
1959	126
1960	127
1961	127
1962	127
1963	127
1964	127
1965	127
1966	126
1967	126
1968	126
1969	126
1970	126
1971	126
1972	125
1973	125
1974	126
1975	126
1976	126
1977	126
1978	126
1979	126
1980	126
1981	126
1982	126
1983	126
1984	126
1985	126
1986	126
1987	126
1988	126
1989	126
1990	127
1991	126
1992	126
1993	126
1994	126
1995	126
1996	126
1997	126
1998	125
1999	126
2000	126
2001	126
2002	125
2003	125
2004	126
2005	125
2006	125
2007	125
2008	126
2009	125
2010	126
2011	126
2012	126
2013	126
2014	126
2015	126
2016	126
2017	127
2018	126
2019	127
2020	127
2021	127
2022	128
2023	128
2024	128
2025	128
2026	127
2027	128
2028	128
2029	128
2030	128
2031	128
2032	128
2033	127
2034	128
2035	128
2036	128
2037	128
2038	127
2039	127
2040	127
2041	126
2042	127
2043	127
2044	127
2045	127
2046	126
2047	126
2048	126
2049	127
2050	126
2051	127
2052	126
2053	127
2054	127
2055	127
2056	127
2057	126
2058	127
2059	127
2060	127
2061	127
2062	127
2063	126
2064	126
2065	127
2066	128
2067	127
2068	127
2069	128
2070	128
2071	127
2072	127
2073	127
2074	127
2075	127
2076	127
2077	127
2078	127
2079	128
2080	127
2081	127
2082	127
2083	127
2084	127
2085	128
2086	128
2087	128
2088	128
2089	128
2090	128
2091	128
2092	129
2093	128
2094	129
2095	128
2096	128
2097	129
2098	129
2099	129
2100	129
2101	130
2102	129
2103	130
2104	130
2105	130
2106	130
2107	130
2108	130
2109	130
2110	129
2111	129
2112	129
2113	129
2114	130
2115	130
2116	129
2117	129
2118	130
2119	130
2120	130
2121	130
2122	131
2123	131
2124	130
2125	132
2126	131
2127	131
2128	131
2129	131
2130	131
2131	131
2132	131
2133	132
2134	131
2135	131
2136	131
2137	130
2138	131
2139	131
2140	130
2141	131
2142	131
2143	130
2144	130
2145	131
2146	130
2147	131
2148	131
2149	131
2150	131
2151	131
2152	131
2153	132
2154	132
2155	132
2156	132
2157	133
2158	132
2159	132
2160	133
2161	132
2162	133
2163	133
2164	133
2165	134
2166	133
2167	133
2168	133
2169	133
2170	133
2171	133
2172	132
2173	132
2174	133
2175	132
2176	133
2177	132
2178	132
2179	132
2180	133
2181	132
2182	133
2183	133
2184	133
2185	133
2186	133
2187	133
2188	133
2189	133
2190	133
2191	132
2192	132
2193	132
2194	132
2195	133
2196	132
2197	132
2198	132
2199	131
2200	131
2201	132
2202	132
2203	132
2204	132
2205	132
2206	131
2207	132
2208	131
2209	132
2210	132
2211	131
2212	131
2213	132
2214	131
2215	131
2216	131
2217	131
2218	132
2219	133
2220	132
2221	132
2222	133
2223	132
2224	132
2225	132
2226	132
2227	132
2228	133
2229	132
2230	133
2231	133
2232	132
2233	132
2234	132
2235	133
2236	132
2237	132
2238	132
2239	132
2240	131
2241	131
2242	132
2243	131
2244	132
2245	131
2246	131
2247	131
2248	131
2249	132
2250	131
2251	131
2252	132
2253	132
2254	131
2255	132
2256	132
2257	132
2258	132
2259	132
2260	132
2261	132
2262	132
2263	132
2264	132
2265	132
2266	132
2267	131
2268	131
2269	131
2270	131
2271	132
2272	132
2273	132
2274	132
2275	133
2276	132
2277	133
2278	133
2279	133
2280	134
2281	134
2282	134
2283	134
2284	134
2285	135
2286	135
2287	135
2288	135
2289	135
2290	135
2291	135
2292	134
2293	134
2294	134
2295	134
2296	134
2297	133
2298	133
2299	132
2300	133
2301	132
2302	132
2303	131
2304	131
2305	132
2306	131
2307	131
2308	131
2309	131
2310	131
2311	131
2312	132
2313	132
2314	132
2315	132
2316	132
2317	133
2318	132
2319	132
2320	132
2321	132
2322	132
2323	133
2324	132
2325	132
2326	133
2327	132
2328	133
2329	133
2330	133
2331	132
2332	132
2333	132
2334	132
2335	132
2336	131
2337	131
2338	131
2339	130
2340	130
2341	130
2342	130
2343	130
2344	130
2345	129
2346	129
2347	130
2348	129
2349	130
2350	130
2351	130
2352	130
2353	130
2354	130
2355	131
2356	130
2357	130
2358	131
2359	131
2360	131
2361	130
2362	131
2363	130
2364	130
2365	130
2366	129
2367	129
2368	128
2369	128
2370	128
2371	128
2372	128
2373	128
2374	129
2375	129
2376	129
2377	129
2378	128
2379	129
2380	128
2381	128
2382	128
2383	128
2384	128
2385	129
2386	129
2387	129
2388	129
2389	128
2390	127
2391	128
2392	128
2393	128
2394	128
2395	128
2396	127
2397	127
2398	128
2399	128
2400	129
2401	128
2402	128
2403	127
2404	127
2405	128
2406	129
2407	130
2408	131
2409	130
2410	129
2411	129
2412	129
2413	128
2414	129
2415	128
2416	130
2417	131
2418	130
2419	130
2420	129
2421	128
2422	127
2423	127
2424	128
2425	129
2426	130
2427	130
2428	131
2429	129
2430	129
2431	129
2432	127
2433	127
2434	128
2435	130
2436	131
2437	131
2438	130
2439	126
2440	123
2441	123
2442	125
2443	128
2444	131
2445	132
2446	130
2447	126
2448	125
2449	125
2450	125
2451	127
2452	127
2453	126
2454	125
2455	128
2456	129
2457	127
2458	126
2459	127
2460	126
2461	126
2462	127
2463	126
2464	127
2465	128
2466	130
2467	130
2468	130
2469	128
2470	125
2471	126
2472	125
2473	125
2474	128
2475	128
2476	123
2477	124
2478	128
2479	127
2480	129
2481	132
2482	130
2483	128
2484	125
2485	124
2486	126
2487	128
2488	128
2489	130
2490	132
2491	129
2492	129
2493	130
2494	129
2495	128
2496	128
2497	127
2498	128
2499	130
2500	131
2501	131
2502	132
2503	131
2504	129
2505	128
2506	128
2507	129
2508	128
2509	127
2510	128
2511	128
2512	125
2513	126
2514	130
2515	131
2516	130
2517	130
2518	129
2519	128
2520	126
2521	125
2522	125
2523	126
2524	128
2525	129
2526	130
2527	130
2528	129
2529	128
2530	127
2531	125
2532	124
2533	123
2534	122
2535	123
2536	124
2537	124
2538	126
2539	126
2540	124
2541	122
2542	123
2543	124
2544	123
2545	123
2546	123
2547	123
2548	121
2549	120
2550	120
2551	122
2552	122
2553	121
2554	121
2555	122
2556	123
2557	123
2558	120
2559	119
2560	122
2561	124
2562	122
2563	124
2564	127
2565	126
2566	125
2567	126
2568	123
2569	122
2570	123
2571	120
2572	120
2573	125
2574	123
2575	121
2576	125
2577	124
2578	121
2579	125
2580	126
2581	120
2582	123
2583	126
2584	122
2585	123
2586	125
2587	124
2588	125
2589	126
2590	124
2591	124
2592	124
2593	124
2594	124
2595	125
2596	124
2597	122
2598	123
2599	124
2600	123
2601	125
2602	125
2603	123
2604	125
2605	125
2606	125
2607	125
2608	124
2609	125
2610	126
2611	126
2612	127
2613	127
2614	128
2615	127
2616	127
2617	128
2618	127
2619	127
2620	125
2621	124
2622	124
2623	124
2624	125
2625	126
2626	128
2627	129
2628	129
2629	129
2630	128
2631	128
2632	127
2633	127
2634	127
2635	129
2636	130
2637	130
2638	131
2639	131
2640	130
2641	130
2642	130
2643	130
2644	130
2645	130
2646	130
2647	131
2648	131
2649	131
2650	131
2651	130
2652	128
2653	127
2654	128
2655	128
2656	128
2657	128
2658	129
2659	128
2660	128
2661	128
2662	129
2663	129
2664	129
2665	130
2666	129
2667	130
2668	130
2669	130
2670	130
2671	130
2672	130
2673	130
2674	131
2675	130
2676	131
2677	131
2678	130
2679	130
2680	129
2681	130
2682	129
2683	129
2684	128
2685	129
2686	128
2687	128
2688	128
2689	127
2690	127
2691	127
2692	127
2693	128
2694	129
2695	128
2696	128
2697	128
2698	129
2699	129
2700	129
2701	129
2702	129
2703	130
2704	130
2705	130
2706	129
2707	129
2708	127
2709	126
2710	127
2711	128
2712	128
2713	128
2714	128
2715	128
2716	128
2717	128
2718	128
2719	129
2720	130
2721	129
2722	129
2723	131
2724	128
2725	129
2726	130
2727	128
2728	128
2729	129
2730	127
2731	126
2732	126
2733	127
2734	127
2735	128
2736	130
2737	130
2738	127
2739	127
2740	129
2741	128
2742	127
2743	130
2744	133
2745	130
2746	127
2747	128
2748	131
2749	130
2750	127
2751	128
2752	128
2753	125
2754	126
2755	129
2756	127
2757	126
2758	129
2759	130
2760	129
2761	130
2762	132
2763	130
2764	127
2765	128
2766	128
2767	128
2768	128
2769	130
2770	131
2771	130
2772	130
2773	129
2774	127
2775	127
2776	128
2777	127
2778	126
2779	125
2780	125
2781	124
2782	124
2783	125
2784	126
2785	126
2786	128
2787	129
2788	126
2789	126
2790	130
2791	129
2792	128
2793	129
2794	130
2795	130
2796	131
2797	132
2798	130
2799	129
2800	129
2801	130
2802	130
2803	129
2804	128
2805	130
2806	129
2807	129
2808	129
2809	130
2810	132
2811	133
2812	127
2813	126
2814	133
2815	133
2816	128
2817	128
2818	131
2819	129
2820	127
2821	129
2822	130
2823	130
2824	130
2825	131
2826	130
2827	131
2828	132
2829	131
2830	131
2831	133
2832	133
2833	134
2834	135
2835	136
2836	132
2837	132
2838	133
2839	132
2840	132
2841	132
2842	130
2843	130
2844	133
2845	130
2846	130
2847	132
2848	133
2849	131
2850	132
2851	134
2852	134
2853	133
2854	132
2855	133
2856	134
2857	133
2858	132
2859	132
2860	133
2861	132
2862	132
2863	133
2864	133
2865	132
2866	133
2867	133
2868	133
2869	134
2870	134
2871	133
2872	134
2873	135
2874	134
2875	133
2876	134
2877	134
2878	134
2879	134
2880	134
2881	134
2882	134
2883	133
2884	132
2885	131
2886	131
2887	130
2888	131
2889	132
2890	132
2891	130
2892	130
2893	133
2894	133
2895	133
2896	132
2897	132
2898	133
2899	133
2900	132
2901	133
2902	133
2903	134
2904	134
2905	134
2906	133
2907	132
2908	131
2909	130
2910	130
2911	129
2912	129
2913	131
2914	131
2915	132
2916	132
2917	132
2918	132
2919	132
2920	132
2921	133
2922	133
2923	131
2924	131
2925	130
2926	130
2927	130
2928	130
2929	129
2930	129
2931	129
2932	129
2933	130
2934	129
2935	129
2936	129
2937	131
2938	130
2939	131
2940	131
2941	130
2942	129
2943	129
2944	129
2945	128
2946	128
2947	128
2948	127
2949	127
2950	128
2951	127
2952	128
2953	129
2954	128
2955	127
2956	127
2957	127
2958	127
2959	128
2960	128
2961	130
2962	129
2963	129
2964	129
2965	130
2966	129
2967	130
2968	130
2969	129
2970	128
2971	127
2972	127
2973	127
2974	128
2975	128
2976	129
2977	129
2978	128
2979	127
2980	127
2981	127
2982	127
2983	128
2984	127
2985	127
2986	128
2987	128
2988	128
2989	128
2990	129
2991	128
2992	128
2993	127
2994	127
2995	127
2996	127
2997	127
2998	127
2999	127
